paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
486,leukocytes,C0023516,Cell,PRODUCES,ros,C0162772,Biologically Active Substance,True,True
487,complement system,C0009498,"Amino Acid, Peptide, or Protein",CAUSES,ischemia-reperfusion injury,C0035126,Injury or Poisoning,True,True
488,ros,C0162772,Biologically Active Substance,CAUSES,oxidative stress,C0242606,Cell or Molecular Dysfunction,True,True
489,radicals,C0302912,Chemical Viewed Structurally,INTERACTS_WITH,organic molecules,C0020250,Organic Chemical,True,True
492,pathways,C1704259,Molecular Function,PRODUCES,ros,C0162772,Biologically Active Substance,True,True
493,reduction-oxidation,C0030012,Molecular Function,PRODUCES,ros,C0162772,Biologically Active Substance,True,True
494,ros,C0162772,Biologically Active Substance,CAUSES,dna damage,C0012860,Cell or Molecular Dysfunction,True,True
498,phagosomes,C0031310,Cell Component,PART_OF,leukocytes,C0023516,Cell,True,True
498,phagolysosomes,C0031309,Cell Component,PART_OF,leukocytes,C0023516,Cell,True,True
498,ros,C0162772,Biologically Active Substance,AFFECTS,inflammation,C0021368,Pathologic Function,True,True
502,principal free radicals,C0016693,Inorganic Chemical,CAUSES,cell injury,C0599732,Cell or Molecular Dysfunction,True,True
509,gsh peroxidase 1,C0027021,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,h2o2,C0020281,Pharmacologic Substance,True,True
512,ros,C0162772,Biologically Active Substance,CAUSES,cell injury,C0599732,Cell or Molecular Dysfunction,True,True
517,ros,C0162772,Biologically Active Substance,CAUSES,harmful effects,C0879626,Pathologic Function,True,True
518,infectious pathogens,C0009450,Disease or Syndrome,PRODUCES,toxins,C0040549,Biologically Active Substance,True,True
520,mercury,C0025424,Hazardous or Poisonous Substance,DISRUPTS,transport,C0005528,Cell Function,True,True
520,chemotherapeutic agents,C0729502,Pharmacologic Substance,CAUSES,cell damage,C0599732,Cell or Molecular Dysfunction,True,True
520,toxins,C0040549,Biologically Active Substance,CAUSES,damage,C0010957,Injury or Poisoning,True,True
520,toxins,C0040549,Biologically Active Substance,DISRUPTS,protein synthesis,C0597295,Molecular Function,True,True
520,toxins,C0040549,Biologically Active Substance,DISRUPTS,ion transport,C0162585,Cell Function,True,True
522,metabolites,C0870883,Biologically Active Substance,CAUSES,cell injury,C0599732,Cell or Molecular Dysfunction,True,True
522,free radicals,C0302912,Chemical Viewed Structurally,CAUSES,cell injury,C0599732,Cell or Molecular Dysfunction,True,True
522,ccl4,C0007022,Organic Chemical,CAUSES,chemical injury,C0441713,Injury or Poisoning,True,True
522,free radical,C0016693,Inorganic Chemical,CAUSES,cell injury,C0599732,Cell or Molecular Dysfunction,True,True
522,ccl4,C0007022,Organic Chemical,CAUSES,damage,C0010957,Injury or Poisoning,True,True
522,ccl4,C0007022,Organic Chemical,CAUSES,swelling,C0013604,Pathologic Function,True,True
522,ccl4,C0007022,Organic Chemical,CAUSES,dissociation,C0086168,Mental or Behavioral Dysfunction,True,True
522,complexes,C1704241,Chemical Viewed Structurally,INTERACTS_WITH,triglycerides,C0041004,Organic Chemical,True,True
522,lipids,C0023779,Organic Chemical,CAUSES,fatty liver,C0015695,Disease or Syndrome,True,True
522,ccl4,C0007022,Organic Chemical,CAUSES,poisoning,C0032343,Injury or Poisoning,True,True
522,fatty liver,C0015695,Disease or Syndrome,MANIFESTATION_OF,poisoning,C0032343,Injury or Poisoning,True,True
525,misfolded proteins,C1655235,Molecular Function,RESULT_OF,abnormalities,C0000768,Congenital Abnormality,True,True
531,pathway,C1704259,Molecular Function,PROCESS_OF,apoptosis,C0162638,Cell Function,True,True
536,mutant proteins,C1564139,"Amino Acid, Peptide, or Protein",CAUSES,diseases,C0012634,Disease or Syndrome,True,True
538,cftr,C0056889,"Amino Acid, Peptide, or Protein",AFFECTS,conductance,C0814024,Organ or Tissue Function,True,True
539,chemotherapeutic agents,C0729502,Pharmacologic Substance,CAUSES,dna damage,C0012860,Cell or Molecular Dysfunction,True,True
542,mitochondria,C0026237,Cell Component,AFFECTS,death,C0011065,Organism Function,True,True
563,adaptations,C0000934,Organism Function,AFFECTS,phenotype,C0031437,Organism Attribute,True,True
563,adaptations,C0000934,Organism Function,AFFECTS,metabolic activity,C0025513,Molecular Function,True,True
565,growth factor,C0018284,"Amino Acid, Peptide, or Protein",CAUSES,hypertrophy,C0020564,Pathologic Function,True,True
567,striated muscle cells,C1514994,Cell,PART_OF,skeletal muscle,C0242692,Tissue,True,True
567,striated muscle cells,C1514994,Cell,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",True,True
568,pathologic hypertrophy,C0020564,Pathologic Function,CO_OCCURS_WITH,hypertension,C0020538,Disease or Syndrome,True,True
568,pathologic hypertrophy,C0020564,Pathologic Function,CO_OCCURS_WITH,aortic valve disease,C1260873,Disease or Syndrome,True,True
576,proliferation,C0334094,Pathologic Function,PROCESS_OF,differentiated cells,C0007589,Cell Function,True,True
576,hyperplasia,C0020507,Pathologic Function,CO_OCCURS_WITH,hypertrophy,C0020564,Pathologic Function,True,True
577,growth factors,C0018284,"Amino Acid, Peptide, or Protein",CAUSES,cellular proliferation,C0020507,Pathologic Function,True,True
577,cell types,C0007634,Cell,PRODUCES,growth factors,C0018284,"Amino Acid, Peptide, or Protein",True,True
578,glandular epithelium,C0682578,Tissue,PART_OF,female breast,C0222603,"Body Part, Organ, or Organ Component",True,True
578,growth factors,C0018284,"Amino Acid, Peptide, or Protein",CAUSES,hyperplasia,C0020507,Pathologic Function,True,True
578,hepatocytes,C0227525,Cell,PRODUCES,growth factors,C0018284,"Amino Acid, Peptide, or Protein",True,True
581,growth factor stimulation,C0218504,"Amino Acid, Peptide, or Protein",CAUSES,pathologic hyperplasia,C0020507,Pathologic Function,True,True
581,pituitary hormones,C0032015,"Amino Acid, Peptide, or Protein",AFFECTS,uterine epithelial proliferation,C1326341,Cell Function,True,True
581,ovarian estrogen,C0014939,Organic Chemical,AFFECTS,uterine epithelial proliferation,C1326341,Cell Function,True,True
581,progesterone,C0033308,Organic Chemical,AFFECTS,uterine epithelial proliferation,C1326341,Cell Function,True,True
581,hyperplasia,C0020507,Pathologic Function,ASSOCIATED_WITH,viral infections,C0042769,Disease or Syndrome,True,True
581,genes,C0017337,Gene or Genome,PART_OF,host cells,C1819995,Cell Component,True,True
583,cells,C0007634,Cell,PART_OF,organ,C0178784,"Body Part, Organ, or Organ Component",True,True
585,endocrine stimulation,C1292856,Therapeutic or Preventive Procedure,PREVENTS,atrophy,C0333641,Pathologic Function,True,True
585,trophic stimulation,C1292856,Therapeutic or Preventive Procedure,AFFECTS,equilibrium,C0014653,Organism Function,True,True
588,ubiquitin ligases,C0077678,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,cellular proteins,C0033712,"Amino Acid, Peptide, or Protein",True,True
588,cachexia,C0006625,Sign or Symptom,ASSOCIATED_WITH,cancer,C0006826,Neoplastic Process,True,True
592,transdifferentiation,C2610414,Cell Function,PROCESS_OF,differentiated cells,C0007589,Cell Function,True,True
593,epithelial cells,C0014597,Cell,PART_OF,trachea,C0040578,"Body Part, Organ, or Organ Component",True,True
593,epithelial cells,C0014597,Cell,PART_OF,bronchi,C0006255,"Body Part, Organ, or Organ Component",True,True
595,squamous metaplasia,C0025570,Cell or Molecular Dysfunction,CO_OCCURS_WITH,lung cancers,C0242379,Neoplastic Process,True,True
595,cigarette smoking,C0239059,Hazardous or Poisonous Substance,CAUSES,squamous metaplasia,C0025570,Cell or Molecular Dysfunction,True,True
595,squamous metaplasia,C0025570,Cell or Molecular Dysfunction,PRECEDES,cancers,C0006826,Neoplastic Process,True,True
603,toxins,C0040549,Biologically Active Substance,CAUSES,steatosis,C0152254,Pathologic Function,True,True
603,diabetes,C0011847,Disease or Syndrome,ASSOCIATED_WITH,obesity,C0028754,Disease or Syndrome,True,True
604,pathogenesis,C0699748,Pathologic Function,PROCESS_OF,atherosclerosis,C0003850,Disease or Syndrome,True,True
613,rer,C0230779,Cell Component,PART_OF,plasma cells,C0032112,Cell,True,True
616,lymphatic channels,C0229889,"Body Part, Organ, or Organ Component",CONNECTED_TO,lymph nodes,C0024204,"Body Part, Organ, or Organ Component",True,True
619,melanocytes,C0025201,Cell,PRODUCES,melanin,C0025196,Organic Chemical,True,True
620,hemosiderin,C0019113,"Amino Acid, Peptide, or Protein",CONSISTS_OF,ferritin,C0015879,"Amino Acid, Peptide, or Protein",True,True
623,phagocytes,C0031307,Cell,PART_OF,bone marrow,C0005953,Tissue,True,True
623,phagocytes,C0031307,Cell,PART_OF,spleen,C0037993,"Body Part, Organ, or Organ Component",True,True
623,phagocytes,C0031307,Cell,PART_OF,liver,C0023884,"Body Part, Organ, or Organ Component",True,True
625,aortic stenosis,C0003507,Disease or Syndrome,OCCURS_IN,elderly persons,C0001792,Population Group,True,True
626,mitochondria,C0026237,Cell Component,PART_OF,cells,C0007634,Cell,True,True
627,metastatic calcification,C0221255,Pathologic Function,ASSOCIATED_WITH,hypercalcemia,C0020437,Disease or Syndrome,True,True
627,phosphate retention,C0031603,Inorganic Chemical,CAUSES,secondary hyperparathyroidism,C0020503,Disease or Syndrome,True,True
652,calorie restriction,C1135809,Therapeutic or Preventive Procedure,AFFECTS,signaling pathways,C0037080,Molecular Function,True,True
652,signaling pathways,C0037080,Molecular Function,AFFECTS,aging,C0001811,Organism Function,True,True
653,igf-1 signaling,C0037083,Cell Function,AFFECTS,dna replication,C0598312,Genetic Function,True,True
653,igf-1 signaling,C0037083,Cell Function,AFFECTS,dna repair,C0012899,Genetic Function,True,True
653,igf-1 signaling,C0037083,Cell Function,AFFECTS,protein homeostasis,C4505258,Molecular Function,True,True
653,calorie restriction,C1135809,Therapeutic or Preventive Procedure,AFFECTS,immunity,C0020964,Organ or Tissue Function,True,True
654,inflammasome pathway,C2936529,"Amino Acid, Peptide, or Protein",CAUSES,inflammation,C0021368,Pathologic Function,True,True
667,therapeutic targeting,C5235658,Organic Chemical,AFFECTS,pathways,C1704259,Molecular Function,True,True
668,genes,C0017337,Gene or Genome,AFFECTS,ageing,C0001811,Organism Function,True,True
688,mediators,C0127400,Organic Chemical,CAUSES,inflammation,C0021368,Pathologic Function,True,True
704,leukocytes,C0023516,Cell,LOCATION_OF,circulation,C0005775,Physiologic Function,True,True
709,inflammation,C0021368,Pathologic Function,RESULT_OF,infections,C0851162,Disease or Syndrome,True,True
709,inflammation,C0021368,Pathologic Function,RESULT_OF,tissue damage,C0010957,Injury or Poisoning,True,True
718,chronic inflammation,C0021376,Pathologic Function,ASSOCIATED_WITH,tissue destruction,C1446300,Therapeutic or Preventive Procedure,True,True
718,chronic inflammation,C0021376,Pathologic Function,ASSOCIATED_WITH,fibrosis,C0016059,Pathologic Function,True,True
719,chemical mediators,C0127400,Organic Chemical,CAUSES,inflammation,C0021368,Pathologic Function,True,True
719,host cells,C1819995,Cell Component,PRODUCES,chemical mediators,C0127400,Organic Chemical,True,True
720,macrophages,C0024432,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
720,dendritic cells,C0011306,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
720,mast cells,C0024880,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
720,cytokines,C0079189,"Amino Acid, Peptide, or Protein",CAUSES,inflammatory response,C1155266,Pathologic Function,True,True
721,redness,C0041834,Disease or Syndrome,MANIFESTATION_OF,inflammation,C0021368,Pathologic Function,True,True
721,swelling,C0013604,Pathologic Function,MANIFESTATION_OF,inflammation,C0021368,Pathologic Function,True,True
721,pain,C0030193,Sign or Symptom,MANIFESTATION_OF,inflammation,C0021368,Pathologic Function,True,True
722,inflammatory reactions,C0021368,Pathologic Function,OCCURS_IN,infections,C0851162,Disease or Syndrome,True,True
722,inflammatory reaction,C0021368,Pathologic Function,OCCURS_IN,autoimmune diseases,C0004364,Disease or Syndrome,True,True
723,hypersensitivity reactions,C0020517,Pathologic Function,RESULT_OF,insect bites,C0021564,Injury or Poisoning,True,True
723,sequelae,C0243088,Pathologic Function,RESULT_OF,inflammation,C0021368,Pathologic Function,True,True
727,therapies,C0087111,Therapeutic or Preventive Procedure,TREATS,cancer,C0006826,Neoplastic Process,True,True
730,fungal,C0016832,Fungus,CAUSES,inflammation,C0021368,Pathologic Function,True,True
730,toxins,C0040549,Biologically Active Substance,CAUSES,inflammation,C0021368,Pathologic Function,True,True
733,self antigens,C0004359,Immunologic Factor,CAUSES,autoimmune diseases,C0004364,Disease or Syndrome,True,True
733,immune responses,C0020964,Organ or Tissue Function,AFFECTS,microbes,C0445623,Organism,True,True
733,inflammation,C0021368,Pathologic Function,OCCURS_IN,diseases,C0012634,Disease or Syndrome,True,True
733,inflammatory responses,C1155266,Pathologic Function,OCCURS_IN,autoimmune diseases,C0004364,Disease or Syndrome,True,True
733,inflammatory responses,C1155266,Pathologic Function,ASSOCIATED_WITH,chronic inflammation,C0021376,Pathologic Function,True,True
735,cytoplasm,C0010834,Cell Component,PART_OF,cells,C0007634,Cell,True,True
737,crystals,C0427896,Body Substance,CAUSES,inflammatory reactions,C0021368,Pathologic Function,True,True
737,crystals,C0427896,Body Substance,CAUSES,gout,C0018099,Disease or Syndrome,True,True
738,tissue sites,C0040300,Tissue,LOCATION_OF,infection,C0009450,Disease or Syndrome,True,True
739,host response,C0020964,Organ or Tissue Function,AFFECTS,necrotic tissue,C0027540,Organ or Tissue Function,True,True
751,transient vasoconstriction,C0042396,Organ or Tissue Function,PRECEDES,vasodilation,C0042401,Organ or Tissue Function,True,True
765,burns,C0006434,Injury or Poisoning,DISRUPTS,endothelium,C0014257,Tissue,True,True
767,leakage,C0015376,Pathologic Function,OCCURS_IN,thermal burn,C0701836,Injury or Poisoning,True,True
769,enlargement,C0020564,Pathologic Function,MANIFESTATION_OF,lymphadenitis,C0024205,Disease or Syndrome,True,True
777,macrophages,C0024432,Cell,PRODUCES,growth factors,C0018284,"Amino Acid, Peptide, or Protein",True,True
777,inflammation,C0021368,Pathologic Function,CO_OCCURS_WITH,invasion,C1269955,Neoplastic Process,True,True
777,bacteria,C0004611,Bacterium,CAUSES,invasion,C1269955,Neoplastic Process,True,True
781,inflammation,C0021368,Pathologic Function,CO_OCCURS_WITH,stasis,C0333138,Pathologic Function,True,True
785,respiratory burst,C0085416,Cell Function,PRODUCES,reactive oxygen species,C0162772,Biologically Active Substance,True,True
792,cytokines,C0079189,"Amino Acid, Peptide, or Protein",AFFECTS,expression,C0017262,Genetic Function,True,True
792,cells,C0007634,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
792,selectins,C0282651,"Amino Acid, Peptide, or Protein",AFFECTS,leukocyte adhesion,C1154393,Cell Function,True,True
792,integrins,C0021701,"Amino Acid, Peptide, or Protein",AFFECTS,leukocyte adhesion,C1154393,Cell Function,True,True
794,endothelium,C0014257,Tissue,LOCATION_OF,infection,C0009450,Disease or Syndrome,True,True
794,endothelium,C0014257,Tissue,LOCATION_OF,tissue injury,C4552279,Injury or Poisoning,True,True
794,tissue macrophages,C0019612,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
794,endothelial cells,C0225336,Cell,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",True,True
794,microvilli,C0026049,Cell Component,PART_OF,leukocytes,C0023516,Cell,True,True
795,integrins,C0021701,"Amino Acid, Peptide, or Protein",AFFECTS,adhesion,C0001511,Pathologic Function,True,True
795,plasma membranes,C0007603,Cell Component,PART_OF,leukocyte,C0023516,Cell,True,True
795,cells,C0007634,Cell,PRODUCES,chemokines,C0282554,"Amino Acid, Peptide, or Protein",True,True
796,cytokines,C0079189,"Amino Acid, Peptide, or Protein",CONSISTS_OF,il-1,C0021755,"Amino Acid, Peptide, or Protein",True,True
797,cd31,C0081939,"Amino Acid, Peptide, or Protein",AFFECTS,transmigration,C2936223,Organ or Tissue Function,True,True
801,vcam-1,C0078056,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,very late antigen-4,C0209606,"Amino Acid, Peptide, or Protein",True,True
802,ligands,C0023688,Chemical,INTERACTS_WITH,integrins,C0021701,"Amino Acid, Peptide, or Protein",True,True
804,leukocytes,C0023516,Cell,PRODUCES,collagenases,C0162745,"Amino Acid, Peptide, or Protein",True,True
811,host cells,C1819995,Cell Component,PRODUCES,chemoattractants,C0008013,Biologically Active Substance,True,True
811,receptors,C0597357,"Amino Acid, Peptide, or Protein",AFFECTS,second messengers,C0036522,Molecular Function,True,True
811,leading edge,C1621433,Cell Component,PART_OF,cell,C0007634,Cell,True,True
812,pseudomonas bacteria,C0033808,Bacterium,CAUSES,infections,C0851162,Disease or Syndrome,True,True
813,therapeutics,C0087111,Therapeutic or Preventive Procedure,TREATS,chronic inflammatory diseases,C1290886,Disease or Syndrome,True,True
821,phagocytosis,C0031308,Cell Function,AFFECTS,microbes,C0445623,Organism,True,True
823,degradation,C0243125,Organism Function,AFFECTS,microbes,C0445623,Organism,True,True
