:START_ID,:END_ID,:TYPE
C1449886,C1155494,ORGANIZE
C1449886,C0014442,LINK
C1449886,C0439855,PROMOTE
C0282534,C0033684,MEDIATE
C0282535,C0033684,MEDIATE
C0079119,C0746922,CAN_BE_CONSIDERED
C0220806,C0227088,CAN_BE_CONSIDERED
C0037083,C0040649,MODULATE
C0040649,C0040649,MODULATE
C0521447,C0040649,MODULATE
C0040649,C0007610,ALLOW
C0031715,C0040649,CAUSE
C0086661,C0040648,BE_A
C0162508,C0040648,BE_A
C0079419,C0040648,BE_A
C0086661,C0017337,REGULATE
C0162508,C0017337,REGULATE
C0079419,C0017262,TRIGGER
C0040648,C0012854,CONTAIN
C0012854,C0162326,PERMIT
C1149367,C0086860,LOCATE_IN
C0040648,C0220905,BIND_TO
C0220905,C0086222,BE_A
C0086222,C0017337,REGULATE
C1156187,C0017262,REGULATE
C0018284,C0034963,INVOLVE_IN
C0018284,C0043240,INVOLVE_IN
C0040648,C0040649,INDUCE
C0040648,C0014442,RECRUIT
C0040648,C1333030,RECRUIT
C0040648,C0035681,RECRUIT
C0035681,C1328948,BE_RESPONSIBLE_FOR
C0018284,C0033684,STIMULATE
C0033684,C0007620,REQUIRE_FOR
C0033684,C0007595,REQUIRE_FOR
C0033684,C0007590,REQUIRE_FOR
C1149472,C0597358,MEDIATE_BY
C0597358,C0017337,INFLUENCE
C0017337,C0007586,PROMOTE
C0017337,C0449432,ENHANCE
C0018284,C0596290,STIMULATE
C0018284,C0007620,STIMULATE
C0018284,C0600210,DRIVE
C0018284,C0007589,DRIVE
C0018284,C0179586,DRIVE
C0018284,C1623047,RELEVANT_TO
C0018284,C0043240,RELEVANT_TO
C0018284,C0334094,INVOLVE_IN
C0018284,C0334094,INVOLVE_IN
C0062534,C0016030,PRODUCE_BY
C0062534,C0007634,PRODUCE_BY
C0062534,C0225336,PRODUCE_BY
C0062534,C0334094,ENHANCE
C0062534,C0334094,ENHANCE
C0062534,C0007608,INCREASE
C0062534,C0062534,ALSO_KNOWN_AS
C0064294,C0681698,STIMULATE
C0064294,C1819952,STIMULATE
C0064294,C0007589,STIMULATE
C0064294,C1565802,BE_A
C0015350,C0021868,BE_A
C1521761,C0334094,CAN_CAUSE
C4727023,C0033713,CONVERT
C0029016,C0334094,DRIVE
C0029016,C0220781,DRIVE
C0018284,C0043240,INVOLVE_IN
C0018284,C0034963,INVOLVE_IN
C1280500,C0007621,CAN_DRIVE
C0242275,C3849998,BELONG_TO
C0040691,C3849998,BELONG_TO
C0242275,C0034802,BIND_TO
C0040690,C0034802,BIND_TO
C0024432,C0242275,PRODUCE
C0024432,C0040690,PRODUCE
C0014597,C0242275,PRODUCE
C0014597,C0040690,PRODUCE
C0242275,C0227525,BE_MITOGENIC_FOR
C0242275,C0016030,BE_MITOGENIC_FOR
C0040690,C0227525,BE_MITOGENIC_FOR
C0040690,C0016030,BE_MITOGENIC_FOR
C0812298,C0243036,BE_ALSO_KNOWN_AS
C0812298,C0034802,BE_ALSO_KNOWN_AS
C0026882,C0242379,OCCUR_IN
C1517480,C0242379,OCCUR_IN
C0069515,C0069515,BE_ALSO_KNOWN_AS
C0069515,C0006142,BE_OVEREXPRESSED_IN
C0003241,C0006826,TREAT
C1328819,C0006826,TREAT
C0062534,C0062534,BE_ALSO_KNOWN_AS
C0021760,C0227525,HAVE_MITOGENIC_EFFECTS_ON
C0021760,C0014597,HAVE_MITOGENIC_EFFECTS_ON
C0021760,C1622501,PROMOTE
C0021760,C0038952,ENHANCE
C0016030,C0021760,PRODUCE
C1257975,C0021760,PRODUCE
C0014257,C0021760,PRODUCE
C0036734,C0252186,ACTIVATE
C0025646,C0021760,BE_RECEPTOR_FOR
C0025646,C1306837,BE_OVEREXPRESSED_IN
C0025646,C0238463,BE_OVEREXPRESSED_IN
C0025646,C1306837,BE_MUTATED_IN
C0025646,C0238463,BE_MUTATED_IN
C5446063,C0920425,EVALUATE_AS
C0916084,C1513411,ACTIVATE_BY
C1447990,C1513411,ACTIVATE_BY
C0032200,C1515922,STORE_IN
C0032173,C0032200,RELEASE
C0001280,C0032200,PRODUCE
C0014257,C0032200,PRODUCE
C1135918,C0032200,PRODUCE
C0032200,C0071253,BIND_TO
C0032200,C0071253,BIND_TO
C0032200,C1326347,INDUCE
C0032200,C1655807,INDUCE
C0032200,C0334094,INDUCE
C0032200,C0220781,INDUCE
C0032200,C0440752,BE_CHEMOTACTIC_FOR
C1335207,C0138514,BE_A
C0078058,C0078058,BE_ALSO_KNOWN_AS
C0078058,C0302600,CAUSE
C0388176,C0013936,INVOLVE_IN
C1335207,C0013936,INVOLVE_IN
C0388911,C0302600,STIMULATE
C0388911,C1257789,STIMULATE
C0004015,C0302600,STIMULATE
C0004015,C1257789,STIMULATE
C0078058,C0007634,PROMOTE
C0078058,C1655807,PROMOTE
C0078058,C0595862,INDUCE
C0078058,C0162337,INCREASE
C0242184,C0022023,INDUCE
C0242184,C0215848,ACTIVATE
C0032200,C0078058,INDUCE
C0040690,C0078058,INDUCE
C1256770,C0378516,BIND_TO
C1256770,C0378796,BIND_TO
C1256770,C0242275,BIND_TO
C0378796,C0302600,BE_IMPORTANT_FOR
C0003241,C0740457,TREAT
C0003241,C0007102,TREAT
C0006826,C0302600,REQUIRE
C5399960,C0242383,TREAT
C5399960,C0035309,TREAT
C5399960,C0730285,TREAT
C0242383,C4024790,CAUSE
C0442805,C0032914,CONTRIBUTE_TO
C0079349,C0079349,BE_A
C0380603,C0380603,BE_A
C1565802,C0064294,BE_ALSO_KNOWN_AS
C0221135,C0019143,ASSOCIATE_WITH
C0019143,C0015350,LOCATE_IN
C0221135,C0016026,TRANSDUCE_SIGNALS_THROUGH
C0221135,C0043250,CONTRIBUTE_TO
C0221135,C0018951,CONTRIBUTE_TO
C0380603,C0302600,INVOLVE_IN
C0040690,C0040690,BE_ISOFORM_OF
C0040690,C0040690,BE_ISOFORM_OF
C0040690,C0040690,BE_ISOFORM_OF
C0040690,C0677517,BE_MEMBER_OF
C0053932,C0677517,BE_MEMBER_OF
C0050668,C0677517,BE_MEMBER_OF
C0021463,C0677517,BE_MEMBER_OF
C0687670,C0677517,BE_MEMBER_OF
C0040690,C0033684,BE_A
C0005821,C0040690,PRODUCE
C0014257,C0040690,PRODUCE
C0007634,C0040690,PRODUCE
C0597304,C0205460,YIELD
C0076930,C2746015,HAVE
C2746015,C0031715,INDUCE
C0031715,C0385939,FORM_HETERODIMERS_WITH
C0040690,C0220781,DRIVE
C0040690,C0220781,STIMULATE
C0040690,C0033684,DECREASE
C0040690,C0033684,INCREASE
C0040690,C0021368,INHIBIT
C0040690,C0596873,INHIBIT
C0040690,C0026606,INHIBIT
C0015350,C0033684,BE_A
C0015350,C0040300,BE_PART_OF
C0007634,C0243107,BE_CRITICAL_FOR
C0007634,C0043240,BE_CRITICAL_FOR
C0015350,C2825961,PROVIDE_MECHANICAL_SUPPORT_FOR
C0015350,C1622501,PROVIDE_MECHANICAL_SUPPORT_FOR
C0015350,C0007634,PROVIDE_MECHANICAL_SUPPORT_FOR
C0015350,C0596290,CONTROL
C0015350,C0018284,BIND
C0015350,C0021701,SIGNAL_THROUGH
C0699040,C0010853,INTERACT_WITH
C0085175,C0887870,BE_PART_OF
C0001271,C0887870,BE_PART_OF
C0085182,C0887870,BE_PART_OF
C1257900,C0037083,ACTIVATE
C0037083,C0021701,MEDIATE_THROUGH
C3263722,C1257900,ACTIVATE
C0021368,C1257900,ACTIVATE
C0678594,C0004799,REQUIRE
C0678594,C1179132,REQUIRE
C0025255,C1300196,BE_CRITICAL_FOR
C0205266,C1300196,BE_CRITICAL_FOR
C0332453,C0017337,RESULT_IN
C0332453,C4688352,RESULT_IN
C0927195,C0023890,RESULT_IN
C0019158,C0927195,CAUSE
C0004799,C0040300,ACT_AS_BOUNDARY_BETWEEN
C0004799,C0014609,PROVIDE_SUPPORT_TO
C0004799,C1947951,BE_PART_OF
C1947951,C0022646,LOCATE_IN
C0015350,C1167404,HAVE_FORM
C0015350,C0004799,HAVE_FORM
C0699900,C0026559,ACCOMPANY
C0699900,C0017337,ACCOMPANY
C0699900,C0334133,ACCOMPANY
C0699900,C1269955,ACCOMPANY
C1167404,C0040300,LOCATE_IN
C1167404,C1267092,LOCATE_BETWEEN
C1257975,C1167404,SYNTHESIZE
C0016030,C1257975,BE_A
C1167404,C0969669,BE_COMPOSED_OF
C1167404,C0969670,BE_COMPOSED_OF
C1167404,C0016055,BE_COMPOSED_OF
C1167404,C0013765,BE_COMPOSED_OF
C1167404,C0033692,BE_COMPOSED_OF
C1167404,C0178695,BE_COMPOSED_OF
C1167404,C0004799,FORM
C0004799,C0014609,BE_SYNTHESIZED_BY
C0004799,C0007634,BE_SYNTHESIZED_BY
C0004799,C0969670,BE_COMPOSED_OF
C0004799,C0022984,BE_COMPOSED_OF
C0015350,C0033684,BE_COMPOSED_OF
C0582263,C0039526,CONFER
C0582263,C2983697,CONFER
C0009325,C0582263,BE_A
C0013765,C0582263,BE_A
C0033692,C0034693,BE_A
C0020196,C0034693,BE_A
C0034693,C0237834,PERMIT
C0034693,C0024069,PERMIT
C0017968,C0013879,CONNECT
C0017968,C0007634,CONNECT
C0009325,C0030956,BE_COMPOSED_OF
C1302674,C0994334,FORM
C0332307,C0225328,FORM
C0225328,C0020276,BE_STABILIZED_BY
C0969669,C0009780,FORM
C0009780,C0005931,BE_PART_OF
C0009780,C0039508,BE_PART_OF
C0009780,C0007301,BE_PART_OF
C0009780,C0005847,BE_PART_OF
C0009780,C0444099,BE_PART_OF
C0237897,C1017315,DERIVE_FROM
C0851285,C0015350,BE_ASSOCIATED_WITH
C0225325,C0039526,HAVE
C0007004,C0037473,ATTRACT
C0007004,C0043047,ATTRACT
C0007004,C0331858,GENERATE
C0019143,C0380603,BIND
C0075691,C0007634,BE_A
C0075691,C0380603,BIND
C0075691,C0037420,FACILITATE
C1709915,C0024375,BE_CATALYZED_BY
C0024375,C0003968,BE_DEPENDENT_ON
C0003969,C0241052,CAUSE
C0003969,C0043240,CAUSE
C0003969,C0019080,CAUSE
C0314603,C0029434,CAUSE
C0314603,C0013720,CAUSE
C0009333,C0025255,CONTRIBUTE_TO
C0227099,C1301886,REGULATE
C0009334,C0227099,BE_A
C0009334,C0007301,LOCATE_IN
C0009337,C0225328,PROVIDE
C0013765,C0040300,CONFER
C0230899,C0013765,CONSIST_OF
C0230899,C0150775,CONSIST_OF
C0243067,C4021790,LEAD_TO
C0243067,C1762617,LEAD_TO
C0024796,C0243067,ASSOCIATE_WITH
C0060321,C0470187,CONTROL
C0033692,C0205250,FORM
C0205250,C0441722,CONFER
C0033692,C0024069,PROVIDE
C0033692,C0007301,LOCATE_IN
C0033692,C0017973,CONSIST_OF
C0022563,C0017973,BE_A
C0008466,C0017973,BE_A
C0017973,C0042706,ATTACH_TO
C0042706,C0020196,LINK_TO
C0020196,C0020196,BE_A
C0007004,C0007447,ATTRACT
C0007004,C0567416,ATTRACT
C0033692,C1257900,SERVE_AS
C0016026,C0018284,BE_A
C0021760,C0018284,BE_A
C0033692,C0596290,HAVE_ROLE_IN
C0033692,C0600210,HAVE_ROLE_IN
C0033692,C0001511,HAVE_ROLE_IN
C0017968,C3821327,INVOLVE_IN
C0017968,C0007634,INVOLVE_IN
C0300500,C3821327,INVOLVE_IN
C0300500,C0007634,INVOLVE_IN
C0016055,C0017968,BE_A
C0016055,disulfide-linked dimer,CONSIST_OF
C0016055,C0015350,BIND_TO
C0016055,C0021701,BIND_TO
C0022984,C0004799,BE_COMPONENT_OF
C0022984,C0034800,MEDIATE_INTERACTION_BETWEEN
C0021701,C0007634,LINK
C0021701,C0567416,ASSOCIATE_WITH
C0567416,C0031727,RECRUIT
C0567416,C0031727,ACTIVATE
C0031727,C1332447,TRIGGER
C0016055,C0596790,BE_COMPONENT_OF
C0022984,C0004799,BE_CONSTITUENT_OF
C0021701,C0300500,BE_A
C0300500,C0007578,BE_ALSO_KNOWN_AS
C0680022,C0007578,BE_A
C0006631,C0007578,BE_A
C0282651,C0007578,BE_A
C0016055,C0124761,BE_A
C0016055,C0016030,SYNTHESIZE_BY
C0016055,C0026473,SYNTHESIZE_BY
C0016055,C0014257,SYNTHESIZE_BY
C0016055,C0009325,BIND_TO
C0016055,C0015982,BIND_TO
C0016055,C0019134,BIND_TO
C0016055,C0033692,BIND_TO
C0016055,C0021701,BIND_TO
C0016055,C0333562,PROVIDE_SCAFFOLD_FOR
C0016055,C0302600,PROVIDE_SCAFFOLD_FOR
C0016055,C1317977,PROVIDE_SCAFFOLD_FOR
C0022984,C0004799,BE_MOST_ABUNDANT_GLYCOPROTEIN_IN
C0022984,C0007634,CONNECT
C0022984,C0007634,CONNECT
C0022984,C0025255,MEDIATE
C0022984,C0596290,MODULATE
C0022984,C0007589,MODULATE
C0022984,C0007608,MODULATE
C0021701,C0599220,BE_COMPOSED_OF
C0021701,C0007634,ALLOW
C0021701,C3821327,MEDIATE
C0021701,C0032176,PLAY_A_CRITICAL_ROLE_IN
C0021701,C0449432,ATTACH_TO
C1145667,C1621636,CAN_TRIGGER
C1621636,C0007608,INFLUENCE
C1621636,C0596290,INFLUENCE
C0596290,C0243107,BE_FUNDAMENTAL_TO
C0596290,C0024501,BE_FUNDAMENTAL_TO
C0596290,C0007634,BE_FUNDAMENTAL_TO
C0020507,C0598312,INVOLVE
C0020507,C0026255,INVOLVE
C0020507,C0010813,INVOLVE
C0007586,C0152060,BE_A
C0007586,C0079395,CONSIST_OF
C0007586,C0080129,CONSIST_OF
C0007586,C0020283,CONSIST_OF
C0007586,C0007591,CONSIST_OF
C3820815,C0079394,BE_IN
C0598312,C0018790,RESULT_IN
C0015499,C0018790,RESULT_IN
C0227525,C0007634,BE
C0027882,C0007634,BE
C0225828,C0007634,BE
C0007634,C1514485,HAVE_LOST_THE_CAPACITY_TO
C0007586,C0040627,BE_REGULATED_BY
C0007586,C0243077,BE_REGULATED_BY
C1516334,C0079183,BE_DRIVEN_BY
C1516334,C0243045,BE_DRIVEN_BY
C0004015,C0079183,FORM_COMPLEXES_WITH
C0442805,C0026606,LEAD_TO
C0079183,C0004015,BIND_TO
C0733511,C0012860,SENSE
C0733511,C0008633,SENSE
C1517340,C0012854,MONITOR
C0205616,C0012854,ENSURE
C1155874,C1516334,DELAY
C1155874,C0441712,TRIGGER
C0314603,C0162638,CAUSE
C0314603,C0231337,CAUSE
C0162638,C0441712,OCCUR_THROUGH
C0231337,C0441712,OCCUR_THROUGH
C0243077,C1155874,ENFORCE
C0243077,C0439855,MODULATE
C0243045,C0919418,BE_A
C0243045,C0919418,BE_A
C0243045,C0919418,BE_A
C0243045,C0439064,INHIBIT
C0243045,C0439064,INHIBIT
C0243045,C0439064,INHIBIT
C0243045,C0919418,BE_A
C0243045,C0919418,BE_A
C0243045,C0919418,BE_A
C0243045,C0919418,BE_A
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0243045,C0246957,AFFECT
C0033684,C0007634,ALLOW
C0007634,C0007634,RESULT_IN
C0007634,C0287850,AT_RISK_FOR
C0206454,C1516334,STIMULATE
C0206454,C0007634,PROMOTE
C1520120,C0007634,BE_MARKED_BY
C1520120,C0007634,BE_MARKED_BY
C1520120,C0442805,BE_MARKED_BY
C1520120,C0030013,BE_MARKED_BY
C0872372,C0040300,CAN_GIVE_RISE_TO
C0246957,C0022023,REGULATE
C0079183,C0022023,REGULATE
C0079183,C0022023,REGULATE
C0246957,C0033684,PHOSPHORYLATES
C0079183,C0033684,PHOSPHORYLATES
C0079183,C0033684,PHOSPHORYLATES
C0079183,C0080129,BE_ACTIVE_IN
C0079183,C0080129,BE_ACTIVE_IN
C0079183,C0022023,BE_ESSENTIAL_FOR
C0243077,C0246957,ACT_ON
C0243077,C0079183,ACT_ON
C0079471,C0004015,CAN_INHIBIT
C0598086,C0004015,CAN_INHIBIT
C1366618,C0004015,CAN_INHIBIT
C1171322,C0599732,REPLACE
C1171322,C0032659,MAINTAIN
C0038250,C0007634,DIFFERENTIATE_INTO
C0038250,C0014609,LOCATE_AT
C0038250,C0232902,DIFFERENTIATE
C0038250,C0871161,CHARACTERIZE_BY
C0038250,C0019868,EXIST_UNDER_CONDITIONS_OF
C1155711,C0007634,ENABLE
C1155711,C1155692,CAN_FOLLOW
C1155711,C3893683,CAN_FOLLOW
C1155692,C0007590,BE_A_TYPE_OF
C0011011,C1516345,ENTER
C0011011,C0596981,GIVE_RISE_TO
C0011011,C0205618,REMAIN
C0011011,C0179586,RETAIN
C3893683,C1516240,RESULT_IN
C3893683,C0013936,OCCUR_EARLY_IN
C0032659,C0013936,EXPAND_DURING
C3893683,C0038435,OCCUR_UNDER_CONDITIONS_OF
C3893683,C0005953,OCCUR_IN
C3893683,C0013216,OCCUR_AFTER
C0038250,C0553580,HAVE
C0596508,C0007634,ALSO_KNOWN_AS
C0596508,C0205618,BE
C0596508,C0205102,LOCATE_IN
C0596508,C0007634,HAVE
C0596508,C0007634,CAN_GIVE_RISE_TO
C0596508,C1519561,BE
C0007634,C0231448,CAN_BE_MAINTAINED_FOR
C0022023,C0205555,ENABLE
C0007584,C0442805,CAN_BE_ALTERED_BY
C0007584,C0392756,CAN_BE_ALTERED_BY
C0007584,C0007587,CAN_BE_ALTERED_BY
C0007587,C0162638,RESULT_FROM
C0007584,C0334094,CAN_BE_ALTERED_BY
C0007584,C0392747,CAN_BE_ALTERED_BY
C0205555,C0027882,INCLUDE
C0205555,C0027061,INCLUDE
C0205555,C0227525,INCLUDE
C0205555,C0022131,INCLUDE
C0162638,C0449913,INVOLVE_IN
C0018284,C0449913,INVOLVE_IN
C0036576,C0449913,INVOLVE_IN
C0376515,C0449913,INVOLVE_IN
C0038250,C1171322,ALSO_CALLED
C0038250,C0007634,ASSOCIATE_WITH
C0038250,C0014406,PROTECT_WITHIN
C0014406,C0007634,CALL
C0007634,C0178784,DEMONSTRATE_IN
C0005953,C0178784,BE_AN_EXAMPLE_OF
C0018956,C0598800,CONGREGATE_IN
C0598800,C0005953,LOCATE_IN
C0007634,C0017446,INCLUDE
C0007634,C1281722,INCLUDE
C0007634,C0227427,INCLUDE
C0007634,C0023884,INCLUDE
C0007634,C0006104,INCLUDE
C1948047,C3820815,MAINTAIN
C0007634,C3820815,MAINTAIN
C0038250,C1709634,REQUIRE
C0038250,C0007589,REQUIRE
C1171322,C0007589,HAVE
C1171322,C0040300,CAN_MAINTAIN
C0040300,C0031227,HAVE
C0444099,C0007634,BE_AN_EXAMPLE_OF
C0017189,C0007634,BE_AN_EXAMPLE_OF
C0040300,C0031227,HAVE
C0014257,C0007634,BE_AN_EXAMPLE_OF
C1171322,C0007634,PRODUCE
C0007634,C0729650,BE
C0018956,C0556984,BE
C0018956,C0007634,REPLENISH
C0018956,C0005953,CAN_BE_ISOLATED_FROM
C0018956,C0229664,CAN_BE_ISOLATED_FROM
C0009392,C0018956,INDUCE_RELEASE_OF
C0018956,C0005931,BE_RELEASED_FROM
C0018956,C0007634,CAN_BE_PURIFIED_BASED_ON
C0038250,C0333668,CAN_BE_USED_TO_REPOPULATE
C0013216,C0023418,BE_USED_FOR
C0038250,C0205307,CAN_PROVIDE
C0205307,C0005773,CORRECT
C0002895,C0005773,BE_A_TYPE_OF
C0043544,C0037868,BE_FORMED_BY
C0043544,C0003507,DIVIDE_TO_FORM
C0205102,C0013935,GENERATE
C0007634,C0596508,BE_KNOWN_AS
C0596508,C0007634,CAN_BE_INDUCED_TO_DIFFERENTIATE_INTO
C0872076,C0007634,ASYMMETRICALLY_DIVIDE_TO_YIELD
C0872076,C0032659,GENERATE
C0032659,C0205369,EVENTUALLY_GENERATE
C0007634,C0021135,CAN_BE_CULTURED
C0007634,C0007634,CAN_BE_INDUCED_TO_GIVE_RISE_TO
C0007634,C0018494,BE_LOCATED_IN
C0007634,C3854181,BE_LOCATED_IN
C0007634,C0014520,BE_LOCATED_IN
C0007634,C0178499,BE_LOCATED_NEAR
C0007634,C0227276,BE_LOCATED_ABOVE
C0007634,C0014239,BE_LOCATED_IN
C0014239,C0005388,CONNECT
C0014239,C0227525,CONNECT
C0007634,C0220806,BE_STAINED_WITH
C0014239,C0220806,BE_STAINED_WITH
C0005953,C0018956,CONTAIN
C0005953,C1257975,CONTAIN
C0001527,C1257975,CONTAIN
C1257975,C1136335,BE
C1257975,C0162597,CAN_DIFFERENTIATE_INTO
C0162597,C0007301,INCLUDE
C0162597,C0005931,INCLUDE
C0162597,C0001527,INCLUDE
C0162597,C0596981,INCLUDE
C1257975,C0014239,CAN_BE_EXPANDED_TO
C1257975,C3245505,REPRESENT
C1179132,C1623047,BE_NEEDED_FOR
C0007634,C1257974,HAVE_GIVEN_BIRTH_TO
C0007634,C1257974,HAVE_GIVEN_BIRTH_TO
C0007634,C1257974,HAVE_GIVEN_BIRTH_TO
C0007634,C1257974,HAVE_GIVEN_BIRTH_TO
C0007634,C0010957,CAN_BE_USED_TO_REPOPULATE
C0205615,C0010957,CAN_BE_USED_TO_REPOPULATE
C0007634,C0035139,CAN_BE_USED_TO_CONSTRUCT
C0205615,C0035139,CAN_BE_USED_TO_CONSTRUCT
C0087111,C0010957,EXIST_FOR_RESTORING
C0010957,C1516240,HAVE
C0027061,C1516240,BE_A_TYPE_OF
C0027061,C0027051,DAMAGE_AFTER
C0027882,C1516240,BE_A_TYPE_OF
C0027882,C0038454,DAMAGE_AFTER
C0032659,C1272745,BE
C0032659,C1272745,BE
C1299586,C0007634,ENCOUNTER_IN_INTRODUCING
C1299586,C0007634,ENCOUNTER_IN_FUNCTIONALLY_INTEGRATING
C0872076,C0007634,CAN_BE_GENERATED
C0872076,C0030705,BE_DERIVED_FROM
C0872076,C0030705,WILL_BE_IMPLANTED_INTO
C0017337,C0205396,HAVE_BEEN
C0017337,C1257909,CAN_REPROGRAM
C0007634,C0007634,TO_ACHIEVE
C0017337,C0007589,BE_INTRODUCED_INTO
C0016030,C0007589,BE_AN_EXAMPLE_OF
C0205263,C3146294,BE
C2717959,C0030705,BE_DERIVED_FROM
C0007634,C1425569,CAN_BE
C0030281,C0205615,BE_A_TYPE_OF
C0030281,C0030705,BE_FOR
C0007634,C0441472,DO_NOT_ELICIT
C0441472,C0007589,WOULD_OCCUR_IF
C0017337,C0007634,CONFER
C0017337,C0007634,BE_INTRODUCED_INTO
C0007634,C0038250,GIVE_RISE_TO
C0038250,C0282637,CAN_BE_INDUCED_TO_DIFFERENTIATE_INTO
C0205263,C0004015,BE
C5574752,C0030664,SERVE_AS_BASIS_FOR
C3494264,C0243107,INVOLVE_IN
C3494264,C0012634,INVOLVE_IN
C3494264,C0007634,BE_A_TYPE_OF
C1156187,C0521447,REGULATE
C1158770,C0521447,REGULATE
C1705051,C0521447,REGULATE
C0031843,C0521447,REGULATE
C1516924,C0027765,BE_INVOLVED_IN
C0887909,C0008546,MODULATE
C0887909,C1156185,INVOLVE_IN
C1704259,C1516511,REGULATE
C1704259,C0008546,REGULATE
C0220781,C1327307,INFLUENCE
C2936263,C0020951,BE_RELATED_TO
C1655731,C0162534,BE_FOR
C0014139,C0037083,ACTIVATE
C0014139,C0037083,REGULATE
C0014139,C1155494,MODULATE
C0004391,C0086418,HAVE_ASPECT
C0004391,C0012634,HAVE_ASPECT
C0004391,C0205463,HAVE_ASPECT
C0004391,C0031843,HAVE_ASPECT
C0205100,C0678594,HAVE_PROPERTY
C0205100,C0031843,HAVE_PROPERTY
C0014239,C0029237,HAVE_ORGANIZATION
C0014239,C0029246,HAVE_ORGANIZATION
C0014239,C1523867,HAVE_RELATIONSHIP_TO
C0014609,C0019868,UNDERGO
C0014609,C0026559,UNDERGO
C0007582,C0376706,HAVE_BASIS
C0024501,C0376706,HAVE_BASIS
C1155342,C4505258,CONTROL
C0014239,C0441712,HAVE_UNDERLYING_MECHANISMS
C2244223,C0441712,HAVE_UNDERLYING_MECHANISMS
C0004391,C0543484,INVOLVE
C0004391,C0005572,INVOLVE
C0007634,C0441712,HAVE_ASPECT
C0007634,C0686907,HAVE_ASPECT
C0025255,C0029237,HAVE_PROPERTY
C0025255,C1167250,HAVE_COMPONENT
C0003737,C0026528,HAVE_PRINCIPLE
C0003737,C0029246,EMPHASIZE
C0208355,C0441712,BE_A
C0004391,C0441712,BE_A
C1523935,C0729650,FOCUS_ON
C1523935,C0729650,FOCUS_ON
C0025519,C0162638,HAVE_CIRCUITRY_WITH
C3826603,C0596290,HAVE_INTERPLAY_WITH
C3826603,C0007587,HAVE_INTERPLAY_WITH
C0596290,C0007587,HAVE_INTERPLAY_WITH
C0025519,C0006826,LINK_TO
C0026237,C0025519,HAVE_FUNCTION
C0026237,C0870705,HAVE_PROPERTY
C0026237,C0031843,HAVE_PROPERTY
C1326316,C0814812,BE_A_TOPIC_OF
C0007634,C0814812,BE_A_TOPIC_OF
C0026237,C0007634,ROLE_IN
C0026237,C3548493,ASSOCIATE_WITH
C0037080,C0596290,CONTROL
C0037083,C0334094,ASSOCIATE_WITH
C1704259,C3271765,BE_A_TYPE_OF
C0018284,C0037083,ASSOCIATE_WITH
C0206364,C0037083,ASSOCIATE_WITH
C0037080,C0006826,DYSREGULATED_IN
C0038250,C0007589,INVOLVE_IN
C0038250,C0034963,INVOLVE_IN
C0038250,C0678558,INVOLVE_IN
C0038250,C1155711,EXHIBIT
C0038250,C0038250,BE_A_TYPE_OF
C0007634,C0038250,BE_A_PROCESS_OF
C0017263,C0596290,REGULATE
C0017263,C0007589,REGULATE
C0872076,C0017263,UNDERGO
C0596508,C4042875,ASSOCIATE_WITH
C0596508,C0227099,ASSOCIATE_WITH
C0599732,C0007587,ASSOCIATE_WITH
C0599732,C0000934,ASSOCIATE_WITH
C0007587,C0000934,ASSOCIATE_WITH
C1704259,C0007587,ASSOCIATE_WITH
C0030664,C1314792,UNDERSTAND
C0007634,C0012634,ASSOCIATE_WITH
C0007634,C0220912,GIVE_RISE_TO
C0015127,C0012634,REFER_TO
C0314657,C0020538,CAUSE
C0314657,C0011847,CAUSE
C0314657,C0006826,CAUSE
C0014406,C0020538,CAUSE
C0014406,C0011847,CAUSE
C0014406,C0006826,CAUSE
C0314603,C0012634,UNDERLIE
C0699748,C0012634,REFER_TO
C0012634,C0007634,ACCOUNT_FOR
C0007634,C0000768,GIVE_RISE_TO
C0000768,C0012634,CHARACTERIZE
C0015127,C0012634,EXPLAIN
C0699748,C0005941,DESCRIBE
C0012634,C0012634,ESSENTIAL_FOR
C0012634,C0039798,BASIS_FOR
C0012634,C1280500,BASIS_FOR
C0030664,C0013227,PROVIDE
C0334866,C0040300,IDENTIFY
C0334866,C1515926,IDENTIFY
C0334866,C4054467,USE
C4054467,C0031843,DEFINE
C0031843,C0007634,OCCUR_IN
C0031843,C3263722,BE_RESPONSE_TO
C0000768,C0000768,INDUCE
C0000768,C0000768,INDUCE
C0007634,C0014406,INTERACT_WITH
C0007634,C0019868,MAINTAIN
C0449430,C0000934,CAUSE
C0032101,C0000934,CAUSE
C0000934,C0031843,PRESERVE
C2698977,C0599732,LEAD_TO
C0020488,C0599732,LEAD_TO
C3263722,C0205343,BE
C0007634,C0178499,RETURN_TO
C0205082,C0205343,RESULT_IN
C0205082,C0007587,RESULT_IN
C0007587,C0012634,BE
C0021027,C0012634,ILLUSTRATE
C0015127,C0553580,BE
C0012634,C0022116,RESULT_FROM
C0012634,C0851162,RESULT_FROM
C0012634,C0040549,RESULT_FROM
C0012634,C0020947,RESULT_FROM
C0007587,C0013936,BE_A_PROCESS_IN
C0007587,C0243107,BE_A_PROCESS_IN
C0007587,C0024501,BE_A_PROCESS_IN
